Mixture	AML_blast	CMP	GMP	HSC	LPC	LSC	MEP	MPP	RApos	P-value	Correlation	RMSE
GSM923646	0.100161961601129	0.165053409572838	0.410327801401578	0.221471272801662	0.044601021844866	0.00131429421184858	0	0	0.0570702385660783	0	0.786711218816946	0.617407315222057
GSM923647	0.121982920206266	0.294234038351279	0.135314914720364	0.376318488085462	0.0560924717482162	0	0	0	0.0160571668884123	0	0.745081328502909	0.666386046945169
GSM923648	0.197302048535525	0.178022117396583	0.238980909946099	0.299477050891458	0.0133388897741116	0	0.0251434983815952	0	0.0477354850746274	0	0.807555938237943	0.594857233619237
GSM923649	0.194835121658654	0.136440092442612	0.166010240584651	0.369093575222553	0	0	0.0966048586990071	0	0.0370161113925234	0	0.773496281193018	0.636444792116227
GSM923650	0.0763354650064913	0.207353482343045	0.314179799928481	0.13870135728415	0	0.0872293172815566	0.054372401796594	0	0.121828176359682	0	0.791013313057675	0.611052987323019
GSM923651	0.374389676721205	0.089758230715931	0.0278244001363638	0	0	0	0.208835337315711	0	0.299192355110789	0	0.804749093329258	0.595178775776873
GSM923652	0.0939263223065921	0.433777972519579	0	0.244600104204081	0	0.091152422964063	0.016103855487621	0	0.120439322518063	0	0.677251167740624	0.747292129290936
GSM923653	0.253599485681545	0.392685887503762	0	0.20885973905117	0.03891903884108	0	0.0234154972394878	0	0.0825203516829558	0	0.778399768211609	0.638392108030436
GSM923654	0.112623387551686	0.438121660991645	0	0.236836799061308	0.0486686661110739	0	0.0438504888920761	0	0.119898997392211	0	0.680539829408284	0.754995817127616
GSM923655	0.0381776683678377	0.207017616103348	0.336314933177107	0.122738652969232	0	0.175022642787092	0.0569953773950189	0	0.0637331092003639	0	0.797468504401185	0.602721685679459
GSM923656	0.0365882496473619	0.325994183965304	0	0.257593876044647	0.114280464871085	0	0.208737594478169	0	0.0568056309934331	0	0.731401240307772	0.696563130359671
GSM923657	0.197247626746932	0.0317804298724143	0.393858519160933	0.22715789620727	0.0850844248720082	0.0648711031404429	0	0	0	0	0.60823660683682	0.795793743706428
GSM923658	0.126773574901206	0.13624409770799	0.0497592598106471	0.336778515608866	0.123162362754821	0	0.169807233483284	0	0.0574749557331853	0	0.710841673128128	0.702489873013173
GSM923659	0.304005764511958	0.0480825306957223	0.276514445556717	0.20953210103564	0	0.0713476032350262	0.00161844201229621	0	0.0888991129526393	0	0.572668587964808	0.823968780985967
GSM923660	0.0418711915550046	0.0529194102532346	0.0752094942732058	0.273293525578399	0.111986483629561	0.17423584518167	0.0900789836342081	0	0.180405065894717	0	0.474624304569223	0.879154806665209
GSM923661	0.160885766366382	0.194146666741675	0	0.154626080293871	0	0.0628738202314301	0.20937291085243	0	0.218094755514211	0	0.775836640524251	0.63012063833132
GSM923662	0.196840827999767	0.282106260978248	0	0.330790306393291	0	0	0.144035416851872	0	0.0462271877768222	0	0.744457549675401	0.675787011444738
GSM923663	0.0649521307448123	0.221484060530127	0.113984772452822	0.162895119570998	0	0.350842059597966	0	0	0.0858418571032745	0	0.4808533452914	0.887902807930834
GSM923664	0.139576416480623	0.170332256691459	0.28269317448052	0.244149328532765	0	0.0630769368079757	0.0408963504802396	0	0.0592755365264177	0	0.806873712270272	0.595119236162135
GSM923665	0.1887632303021	0.305260437472241	0	0.290736928044325	0	0.0621075563079144	0.1215195827777	0	0.0316122650957194	0	0.66756958452977	0.766441151076846
GSM923666	0.0327500043314179	0.171531588922487	0.240711891779929	0.32929217896563	0.0414974178517382	0.017028611119478	0.16718830702932	0	0	0	0.794025363002428	0.607465529914225
GSM923667	0.125947920232241	0.170053326382393	0	0.186005549693708	0.0712680820650517	0	0.188918839059168	0	0.257806282567439	0	0.780491389494152	0.627564296641368
GSM923668	0.267287968113086	0.0553317027776846	0.294746469689229	0.155106890367591	0.0267988285855438	0.0772989028655744	0.0413155346586895	0	0.0821137029426013	0	0.599049675916477	0.807233461972394
GSM923669	0.131793023526371	0.391136467622338	0.0593503137563175	0.231158276103299	0.0457786920397511	0	0	0	0.140783226951924	0	0.758961916023451	0.651216138668922
GSM923670	0.166355562749058	0.0818871109089305	0.00725405321968871	0.0232238538228899	0.0221264552305322	0	0.0768034011270895	0	0.622349562941811	0	0.658043533384203	0.763934120805878
GSM923671	0.249167445705986	0.139568861464102	0.0666182871721172	0.393035977896767	0	0	0.101639234671047	0	0.0499701930899807	0	0.696982561811305	0.715698291223175
GSM923672	0.080653506611914	0.316066135901147	0.228867656927662	0.233333200174675	0	0.0287423579440664	0	0	0.112337142440536	0	0.785344778535941	0.618060659138336
GSM923673	0.165415970341417	0.26770964665792	0.0214496614391436	0.389938799545961	0	0	0.00370520725348885	0	0.151780714762069	0	0.693384933743373	0.720440705462767
GSM923674	0.0845567772688691	0.268978883864554	0.214624274053476	0.181913689745307	0.113232648095912	0	0.0309654106674556	0	0.105728316304427	0	0.811137980556557	0.586744554577734
GSM923675	0.0682520619497626	0.0821293876944394	0.0902689417330569	0.345523165193559	0	0.0301770016823943	0.383649441746788	0	0	0	0.736354757418147	0.689337843949702
GSM923676	0.10597116926147	0.342354846678098	0.110687825097437	0.376361094896238	0	0.064625064066757	0	0	0	0	0.686273231749032	0.729012036828104
GSM923677	0.145838887515366	0.275901579564497	0.177480776235496	0.283895626283396	0.0449864695394657	0	0.0718966608617785	0	0	0	0.742276567935018	0.674434626318151
GSM923678	0.186284148936061	0.0284744883154316	0.013752802482647	0.346712763041263	0	0	0.424775797224597	0	0	0	0.763009303917457	0.663680002895287
GSM923679	0.124199265294787	0.331244188029963	0.037101867557952	0.201780489468329	0	0.0429837756131677	0.00102815143774424	0	0.261662262598058	0	0.781546974249651	0.627716535688353
GSM923680	0.233172041840566	0.315996821069766	0	0.260160196572287	0	0.11329754517661	0.0345431599201865	0	0.0428302354205849	0	0.751567786105506	0.660783986032021
GSM923681	0.178303066342673	0.305649092113335	0	0.268413990081199	0	0	0.247633851462793	0	0	0	0.776919416268692	0.673479885800644
GSM923682	0.0918779238294078	0.18644940270394	0.237124901572944	0.353067618400565	0.0507544264078713	0	0.0807257270852715	0	0	0	0.776729168103583	0.631102891597184
GSM923683	0.148643625893096	0.112452271379399	0.0918936703397537	0.371431259811458	0	0	0.275579172576293	0	0	0	0.726146348162902	0.693531807444588
GSM923684	0.0804047673971802	0.266509451477264	0.0836054323729452	0.279536153689856	0	0.0608808663033485	0	0	0.229063328759406	0	0.730247650136138	0.69104004237512
GSM923685	0.156050211980793	0.140148833492126	0.114095734639771	0.184405516856571	0	0.108548633506246	0.127972318228833	0	0.16877875129566	0	0.746603565880369	0.665915860599584
GSM923686	0.124128083320637	0.350155515586365	0.0660540174272658	0.178370411286739	0.04782865023627	0	0.0673578297581571	0	0.166105492384566	0	0.735345031842164	0.682461989219474
GSM923687	0.136625250431997	0.268792972128907	0.097980626524079	0.346144955429364	0.0278857184304495	0	0.0341618524428126	0	0.0884086246123912	0	0.725679668342096	0.686911282756571
GSM923688	0.129900890992441	0.367586127506899	0.115340742768374	0.265541487982902	0	0.0292119850647484	0.0030889545108443	0	0.0893298111737916	0	0.768053006963428	0.640358925040888
GSM923689	0.153599359238474	0.130955453770919	0	0.274092942246564	0	0.0359252620758433	0.191193210467032	0	0.214233772201168	0	0.760225315908113	0.652426631815004
GSM923690	0.255018894245419	0.151827578806749	0	0.370747673923889	0	0	0.176239628313371	0	0.0461662247105717	0	0.739769668546142	0.672789798721813
GSM923691	0.138594136930194	0.232611612439563	0.131738772861288	0.391317553682044	0	0	0.105737924086912	0	0	0	0.691965275353468	0.724986252517854
GSM923692	0.210785523893748	0.273534995524209	0.0971147883536181	0.360459360440516	0	0.0498631590182146	0	0	0.00824217276969401	0	0.725905193527447	0.686783647574308
GSM923693	0.11682994501668	0.314244473411509	0.134200381410935	0.329549855106011	0	0.0780000310058616	0	0	0.0271753140490042	0	0.664868583438253	0.749233034766712
GSM923694	0.212402664325868	0.222873443027512	0.0698420486248419	0.15588691957784	0.161201120901407	0	0.177793803542531	0	0	0	0.702233870593755	0.737808647779957
GSM923695	0.17992917748019	0.240631741911458	0.135222386076937	0.408555471119815	0	0.00619930730579058	0.0294619161058092	0	0	0	0.760004392316811	0.649862515346387
GSM923696	0.203343708263948	0.132083754411207	0.0117321526724062	0.255034030192932	0	0.0742549082516824	0.126953886840872	0	0.196597559366952	0	0.814383874931708	0.599679694394841
GSM923697	0.352341624673633	0.120137534076261	0.0396873157992653	0.265582726032941	0	0	0.2222507994179	0	0	0	0.670923094404518	0.776626302075004
GSM923698	0.0537578846889203	0.173415597962219	0.36718063399278	0.294348830578853	0	0.0252432738143795	0.0169813826658312	0	0.0690723962970174	0	0.717542073447968	0.695240629119217
GSM923699	0.222788081989688	0.0971461257304443	0.211756881010985	0.31904363302979	0.0413139002651007	0	0.0934981970347723	0	0.0144531809392198	0	0.759705200361916	0.650933563085652
GSM923700	0.112679882113856	0.238304509319968	0	0.195287056921243	0	0.00891155052127088	0.112433157982553	0	0.332383843141108	0	0.772264325966438	0.639994749633336
GSM923701	0.20791415854028	0.179793732791842	0.112424373887519	0.385320048763309	0	0	0.102733152572638	0	0.0118145334444116	0	0.733647190103205	0.678457131000515
GSM923702	0.163879509832931	0.18903243844353	0.221276418630014	0.370393761873168	0	0.00938941439114179	0.0460284568292155	0	0	0	0.778478110300361	0.629077399754238
