Mixture	AML_blast	CMP	GMP	HSC	LPC	LSC	MEP	MPP	RApos	P-value	Correlation	RMSE
TCGA-AB-2858	0	0.0960029285201957	0.33664707678324	0.121211016991341	0.446138977705223	0	0	0	0	0	0.611003050243198	0.791779697774694
TCGA-AB-2847	0	0.170487039625697	0.408238963173834	0.17746931249253	0	0.108219073824012	0.135585610883927	0	0	0	0.81362034471087	0.580954483592215
TCGA-AB-3011	0	0.0228627302335189	0.604289247699704	0.14738115676819	0.225466865298587	0	0	0	0	0	0.783824926005112	0.622080815355118
TCGA-AB-2848	0	0.0708967319954837	0.494602001115952	0.113073516342954	0.143520587270375	0.159155876478242	0	0	0.0187512867969933	0	0.224175527928164	1.08425576448979
TCGA-AB-2866	0.0686435152867998	0	0.214034739383127	0.184521734871925	0.504544310412594	0	0	0	0.0282557000455534	0	0.062138174526775	1.12523863215348
TCGA-AB-2846	0	0.0235298977915658	0.608887132849028	0.0180160573236727	0.349566912035733	0	0	0	0	0	0.528186223696965	0.885082973792027
TCGA-AB-2836	0.282552879124236	0.0724292389588412	0.157178206795222	0.26471681961624	0.133808956506088	0	0.0893138989993733	0	0	0	0.163882962843663	1.1322686690361
TCGA-AB-2844	0	0.0720021616467915	0.670035075324134	0.129944673762482	0.114823634531574	0	0.0131944547350176	0	0	0	0.551900677651933	0.87347065374428
TCGA-AB-2830	0.0147300801037703	0.213943882237966	0.35655908376751	0.272378904903659	0	0.0938407617444804	0.0344464812725146	0	0.0141008059700997	0	0.76615668866494	0.642735373397495
TCGA-AB-2862	0	0.0518919786092865	0.528111392478116	0.171849588566938	0.24814704034566	0	0	0	0	0	0.698836802533701	0.714263710622319
TCGA-AB-3002	0	0.0925984242684318	0.330201303521114	0.0445726785933469	0.301829606493077	0	0	0	0.230797987124031	0	0.424221335954431	0.922790577564661
TCGA-AB-2817	0	0.0721396472881028	0.536751666450501	0.109223832520428	0.141265578662996	0.111920176665767	0	0	0.0286990984122045	0	0.591771226228106	0.815848673962385
TCGA-AB-2865	0	0	0.399536722030766	0	0.228799102953241	0	0	0.277196327120618	0.0944678478953751	0	0.310902387014867	0.982315299019456
TCGA-AB-2810	0	0.0985315311518085	0.256291498620662	0.10083531060767	0.544341659619859	0	0	0	0	0	0.51854793848445	0.862965636897023
TCGA-AB-2838	0	0.13121612808069	0.39913906919936	0.297586296717292	0.172058506002657	0	0	0	0	0	0.368784668120606	0.969166376108648
TCGA-AB-2868	0.0961810376115296	0.135010128738264	0.451566279722476	0.209456138087177	0	0.0728689399320781	0.0349174759084749	0	0	0	0.729946227857985	0.684073967304153
TCGA-AB-2837	0	0.150628350271346	0	0.136001741590051	0.472321059858934	0.141046185211007	0	0	0.100002663068662	0	0.0225138285674588	1.13967613968541
TCGA-AB-2860	0.0188084603618071	0.219509292614274	0.21293742961414	0.310612695281936	0.212045801775482	0	0.00270911523229849	0	0.0233772051200617	0	0.283139306865628	1.0183610373285
TCGA-AB-3005	0.0459244866863808	0.000490430995083396	0.311447172858163	0.302165747626775	0.32945664194472	0	0.0105155198888776	0	0	0	0.159252937843853	1.06598377274828
TCGA-AB-2824	0.0304393312590988	0.306636242366326	0.0192219749605281	0.312900417453414	0	0.0540632930029314	0.268714871609181	0	0.00802386934852091	0	0.76435227583869	0.666704955412216
TCGA-AB-2843	0.134441590273179	0.19171542106213	0.0225268783555346	0.40938629420175	0	0.0282551209962596	0.180268504891472	0	0.0334061902196745	0	0.797407176508249	0.60410907518473
TCGA-AB-2855	0	0.0334326809079301	0.414588687497382	0.00484546475350748	0.494739975776458	0	0	0	0.052393191064723	0	0.563002365534794	0.835383176667444
TCGA-AB-2832	0.186492668811059	0	0.000596760245996742	0.180616178323636	0.599012781691056	0	0	0	0.0332816109282528	0	0.179002348533708	1.06984441865608
TCGA-AB-2857	0.0149789381844996	0.123188608633369	0.317823906022978	0.260452867841553	0	0.0644462435840455	0.219109435733556	0	0	0	0.785872035719525	0.618091128154601
TCGA-AB-2861	0.166672443915484	0	0.0676356701108664	0.140733617037699	0.62495826893595	0	0	0	0	0	0.0384233175229838	1.15773478196548
TCGA-AB-2835	0.0360074168561745	0.0129369856770632	0.122841946647489	0.190049644086881	0.603070341578309	0	0	0	0.0350936651540844	0	0.0598100113369752	1.12342760040885
TCGA-AB-2851	0	0.0241600012932917	0.201128503624717	0.119031170639154	0.655680324442837	0	0	0	0	0	0.122123755675681	1.11095311708542
TCGA-AB-3008	0.0379835945171833	0.122299223238129	0.228231570939509	0.247393632834006	0	0.124296993542958	0.229477958672216	0	0.0103170262559992	0	0.803622855234253	0.594985841227373
TCGA-AB-2859	0.147897478886579	0.0829600975888416	0.0392542921538511	0	0.521270950242396	0.0100170305319029	0	0.198600150596429	0	0	0.462594431945391	0.896785140472156
